0.99   0.0001   0.023397   8.646420
0.99   0.0001   0.188143   23.886917
0.99   0.0001   0.024986   6.477966
0.99   0.0001   0.039433   5.623289
0.99   0.0001   0.043089   4.234127
0.99   0.0001   0.174191   23.282710
0.99   0.0001   0.040121   6.333878
0.99   0.0001   0.062903   9.797753
0.99   0.0001   0.082157   10.301559
0.99   0.0001   0.093643   12.140673
0.99   0.001   0.013929   8.261643
0.99   0.001   0.092544   11.132594
0.99   0.001   0.057149   9.791148
0.99   0.001   0.030986   9.818564
0.99   0.001   0.049588   8.576153
0.99   0.001   0.040779   8.593684
0.99   0.001   0.075948   9.486814
0.99   0.001   0.079729   9.630375
0.99   0.001   0.131485   16.520416
0.99   0.001   0.041771   12.080520
0.99   0.01   0.037621   7.259855
0.99   0.01   0.029386   7.139478
0.99   0.01   0.033327   12.586756
0.99   0.01   0.067416   15.971141
0.99   0.01   0.016280   6.042271
0.99   0.01   0.159208   18.313906
0.99   0.01   0.196705   19.561598
0.99   0.01   0.050090   10.285490
0.99   0.01   0.091890   16.002053
0.99   0.01   0.101043   17.297422
0.99   0.1   0.118537   17.561945
0.99   0.1   0.161537   22.893219
0.99   0.1   0.034707   5.595290
0.99   0.1   0.073630   10.751313
0.99   0.1   0.019673   9.830577
0.99   0.1   0.057642   7.110569
0.99   0.1   0.056504   6.999620
0.99   0.1   0.043281   8.881019
0.99   0.1   0.089665   12.573341
0.99   0.1   0.034090   7.093920
0.99   0.28   0.126200   19.067516
0.99   0.28   0.022771   9.672456
0.99   0.28   0.150299   17.351471
0.99   0.28   0.140056   18.265033
0.99   0.28   0.077497   17.426209
0.99   0.28   0.217573   30.342837
0.99   0.28   0.147233   21.718374
0.99   0.28   0.039423   17.069585
0.99   0.28   0.058854   10.156214
0.99   0.28   0.143938   19.937893
0.99   0.46   0.038556   5.197156
0.99   0.46   0.082720   12.218290
0.99   0.46   0.069288   13.536753
0.99   0.46   0.021849   5.747696
0.99   0.46   0.122613   19.206635
0.99   0.46   0.017417   6.763550
0.99   0.46   0.049250   9.621257
0.99   0.46   0.049189   6.002468
0.99   0.46   0.071131   14.460889
0.99   0.46   0.136120   17.107979
0.99   0.64   0.291177   25.407508
0.99   0.64   0.080599   6.706550
0.99   0.64   0.083575   10.840368
0.99   0.64   0.033306   8.418881
0.99   0.64   0.076057   7.746458
0.99   0.64   0.109922   18.535931
0.99   0.64   0.170972   15.257389
0.99   0.64   0.188235   15.136997
0.99   0.64   0.057918   7.697083
0.99   0.64   0.254188   26.151805
0.99   0.82   0.073531   13.497084
0.99   0.82   0.048954   10.316831
0.99   0.82   0.030043   9.956079
0.99   0.82   0.242739   26.729881
0.99   0.82   0.075614   15.658304
0.99   0.82   0.045716   5.934929
0.99   0.82   0.023268   10.297810
0.99   0.82   0.060759   8.146503
0.99   0.82   0.190027   26.644776
0.99   0.82   0.060381   9.042694
0.99   1   0.152773   19.745904
0.99   1   0.161111   12.627755
0.99   1   0.245057   23.121912
0.99   1   0.068065   9.094623
0.99   1   0.155502   14.541188
0.99   1   0.296438   33.173452
0.99   1   0.064361   10.371177
0.99   1   0.145574   19.329468
0.99   1   0.037530   7.747523
0.99   1   0.193097   21.227216
0.9   0.0001   0.105056   12.008054
0.9   0.0001   0.147131   16.963877
0.9   0.0001   0.057789   8.870776
0.9   0.0001   0.073810   9.717778
0.9   0.0001   0.026666   7.782641
0.9   0.0001   0.047659   9.867596
0.9   0.0001   0.126979   22.347025
0.9   0.0001   0.050759   7.266613
0.9   0.0001   0.111043   8.209433
0.9   0.0001   0.107091   14.516616
0.9   0.001   0.108860   15.264017
0.9   0.001   0.056150   8.938289
