0.99   0.0001   0.101276   22.018714
0.99   0.0001   0.055915   15.371888
0.99   0.0001   0.146935   23.019564
0.99   0.0001   0.116541   18.850576
0.99   0.0001   0.036323   12.580159
0.99   0.0001   0.006804   7.542810
0.99   0.0001   0.028321   13.730613
0.99   0.0001   0.032269   13.669539
0.99   0.0001   0.040629   16.224612
0.99   0.0001   0.030460   13.026830
0.99   0.001   0.041852   16.823841
0.99   0.001   0.080725   15.544224
0.99   0.001   0.080633   22.065991
0.99   0.001   0.019521   4.957454
0.99   0.001   0.029052   12.790808
0.99   0.001   0.053966   11.827598
0.99   0.001   0.009209   9.451717
0.99   0.001   0.177112   28.144598
0.99   0.001   0.086149   13.049062
0.99   0.001   0.005148   9.825226
0.99   0.01   0.112850   18.552665
0.99   0.01   0.064710   14.849045
0.99   0.01   0.114683   22.175896
0.99   0.01   0.042337   12.138799
0.99   0.01   0.045962   13.707504
0.99   0.01   0.122320   15.500507
0.99   0.01   0.107125   11.636390
0.99   0.01   0.073310   13.189623
0.99   0.01   0.050340   14.307508
0.99   0.01   0.007978   7.920016
0.99   0.1   0.075011   9.816595
0.99   0.1   0.041597   10.403983
0.99   0.1   0.037894   5.892768
0.99   0.1   0.077357   8.529781
0.99   0.1   0.061854   9.191938
0.99   0.1   0.065560   8.994369
0.99   0.1   0.112259   11.761993
0.99   0.1   0.074710   10.760274
0.99   0.1   0.049533   7.495976
0.99   0.1   0.031519   6.373914
0.99   1   0.067123   12.935896
0.99   1   0.061009   15.637171
0.99   1   0.023506   6.994044
0.99   1   0.074838   15.140681
0.99   1   0.097283   12.676681
0.99   1   0.087621   11.989924
0.99   1   0.037358   8.484744
0.99   1   0.032425   13.457195
0.99   1   0.065725   15.377986
0.99   1   0.114843   16.241790
0.9   0.0001   0.019246   8.214179
0.9   0.0001   0.039690   9.447933
0.9   0.0001   0.161716   23.470950
0.9   0.0001   0.072423   12.362570
0.9   0.0001   0.055897   13.847853
0.9   0.0001   0.067255   9.711608
0.9   0.0001   0.030755   8.842123
0.9   0.0001   0.051777   11.738289
0.9   0.0001   0.024376   7.550532
0.9   0.0001   0.186269   19.786816
0.9   0.001   0.030002   8.364579
0.9   0.001   0.034892   5.219660
0.9   0.001   0.024277   6.536836
0.9   0.001   0.097074   14.330351
0.9   0.001   0.065739   12.449498
0.9   0.001   0.059469   9.809328
0.9   0.001   0.043397   10.377083
0.9   0.001   0.029151   6.721878
0.9   0.001   0.037873   9.617628
0.9   0.001   0.079718   13.201522
0.9   0.01   0.042217   8.054052
0.9   0.01   0.023366   8.816063
0.9   0.01   0.071282   11.099412
0.9   0.01   0.177048   23.142468
0.9   0.01   0.087139   14.986624
0.9   0.01   0.112220   16.930617
0.9   0.01   0.037433   10.746360
0.9   0.01   0.073416   13.938292
0.9   0.01   0.020878   8.466367
0.9   0.01   0.028571   9.148765
0.9   0.1   0.069537   12.048184
0.9   0.1   0.047649   9.227877
0.9   0.1   0.070803   11.493214
0.9   0.1   0.096584   9.386470
0.9   0.1   0.076206   10.739754
0.9   0.1   0.042086   9.521191
0.9   0.1   0.023297   4.720524
0.9   0.1   0.081947   10.661574
0.9   0.1   0.042341   9.085037
0.9   0.1   0.067386   8.769719
0.9   1   0.193083   25.743833
0.9   1   0.010079   5.556302
