0.99   0.0001   0.511395   49.317769
0.99   0.0001   0.494194   42.768135
0.99   0.0001   1.354258   50.216412
0.99   0.0001   0.471884   45.895169
0.99   0.0001   0.393250   47.828699
0.99   0.0001   0.502054   45.496882
0.99   0.0001   0.907480   46.603169
0.99   0.0001   0.265274   41.049287
0.99   0.0001   0.435993   46.899978
0.99   0.0001   0.673646   47.312983
0.99   0.001   1.557054   52.695792
0.99   0.001   0.586924   45.989348
0.99   0.001   3.151903   46.893884
0.99   0.001   0.943092   46.212979
0.99   0.001   0.448252   47.588853
0.99   0.001   0.273527   45.802102
0.99   0.001   0.822877   43.607271
0.99   0.001   0.445713   43.270417
0.99   0.001   0.503933   47.457714
0.99   0.001   0.377570   43.891891
0.99   0.01   1.940299   48.558383
0.99   0.01   0.916359   48.627078
0.99   0.01   0.696919   47.412966
0.99   0.01   0.240746   43.666211
0.99   0.01   0.251156   46.486477
0.99   0.01   0.609055   45.475931
0.99   0.01   0.322194   48.826976
0.99   0.01   1.138021   44.976208
0.99   0.01   0.749241   45.799810
0.99   0.01   0.383991   46.079128
0.99   0.1   0.575745   45.749130
0.99   0.1   0.271666   42.638266
0.99   0.1   0.414812   44.297388
0.99   0.1   0.468275   46.816716
0.99   0.1   0.965463   47.123606
0.99   0.1   1.078301   48.039144
0.99   0.1   0.473627   46.968075
0.99   0.1   0.373386   41.676566
0.99   0.1   1.301573   46.944014
0.99   0.1   0.856455   45.687519
0.99   0.28   1.176466   45.785735
0.99   0.28   0.774443   46.864186
0.99   0.28   1.228518   48.417846
0.99   0.28   1.458574   47.329830
0.99   0.28   0.470231   47.165858
0.99   0.28   0.096566   31.024084
0.99   0.28   0.439023   46.859082
0.99   0.28   0.424807   39.673249
0.99   0.28   2.468856   48.314885
0.99   0.28   0.693909   44.854111
0.99   0.46   0.353509   41.802502
0.99   0.46   0.966870   45.641544
0.99   0.46   1.257970   45.742275
0.99   0.46   1.017253   46.828547
0.99   0.46   0.226969   34.914261
0.99   0.46   0.380035   46.097292
0.99   0.46   0.169876   40.383943
0.99   0.46   0.218697   45.051841
0.99   0.46   1.331871   48.194925
0.99   0.46   0.961927   46.383119
0.99   0.64   0.352767   46.218129
0.99   0.64   0.243644   37.807843
0.99   0.64   1.475035   46.473523
0.99   0.64   0.651472   44.280875
0.99   0.64   0.965566   45.548726
0.99   0.64   0.412098   44.612140
0.99   0.64   1.339422   47.795970
0.99   0.64   0.635703   41.118863
0.99   0.64   0.094895   41.158629
0.99   0.64   0.135431   41.464585
0.99   0.82   0.671829   41.462790
0.99   0.82   0.975018   45.959506
0.99   0.82   1.217372   47.654996
0.99   0.82   0.393021   44.089185
0.99   0.82   0.473871   47.342077
0.99   0.82   0.964538   45.902597
0.99   0.82   0.237472   45.296639
0.99   0.82   0.270167   37.830703
0.99   0.82   0.226177   46.486366
0.99   0.82   0.442372   43.774190
0.99   1   0.284035   45.454064
0.99   1   0.226789   42.401059
0.99   1   0.951149   45.082998
0.99   1   0.242202   40.143152
0.99   1   0.571157   44.278772
0.99   1   0.224230   47.761652
0.99   1   0.233380   42.778827
0.99   1   0.917726   45.610415
0.99   1   0.288150   41.227904
0.99   1   0.663000   40.496734
0.9   0.0001   0.269369   50.000000
0.9   0.0001   0.285308   44.845001
0.9   0.0001   0.439305   39.574585
0.9   0.0001   0.453637   40.962982
0.9   0.0001   0.116338   34.587597
0.9   0.0001   0.681193   44.022778
0.9   0.0001   0.617876   44.857376
0.9   0.0001   0.286782   45.764815
0.9   0.0001   0.521081   47.341799
0.9   0.0001   0.499538   48.678101
0.9   0.001   1.366478   45.717253
0.9   0.001   3.102005   48.287262
0.9   0.001   0.902510   47.277531
0.9   0.001   0.730116   46.357365
0.9   0.001   1.080539   46.717643
0.9   0.001   0.208288   44.356952
0.9   0.001   0.654678   44.782673
0.9   0.001   0.286770   46.546288
0.9   0.001   1.097782   47.963077
0.9   0.001   0.967290   44.774424
0.9   0.01   1.109760   47.657698
0.9   0.01   0.518459   49.588675
0.9   0.01   0.736350   47.872225
0.9   0.01   1.407567   49.702731
0.9   0.01   1.096947   47.502223
0.9   0.01   0.305147   43.983032
0.9   0.01   1.259510   44.350513
0.9   0.01   0.076528   33.474346
0.9   0.01   1.452855   48.175273
0.9   0.01   0.842150   49.669717
0.9   0.1   0.608906   47.219867
0.9   0.1   0.627664   44.989576
0.9   0.1   0.332774   40.293584
0.9   0.1   0.136648   41.704556
0.9   0.1   0.557743   46.880187
0.9   0.1   1.651956   53.719846
0.9   0.1   0.718214   42.114721
0.9   0.1   0.913315   49.784288
0.9   0.1   0.338078   38.176168
0.9   0.1   0.253750   41.797381
0.9   0.28   1.252508   47.786058
0.9   0.28   0.389432   41.534072
0.9   0.28   0.137409   36.614911
0.9   0.28   0.149850   40.211569
0.9   0.28   0.788028   43.205635
0.9   0.28   1.716483   47.935133
0.9   0.28   0.349620   48.168143
0.9   0.28   0.319427   36.683680
0.9   0.28   0.365103   45.940583
0.9   0.28   0.539565   43.786127
0.9   0.46   0.627634   43.828906
0.9   0.46   0.405838   42.752637
0.9   0.46   0.589611   47.279545
0.9   0.46   0.444397   39.117631
